,type,id,tags,geometry
1173,node,6987079978,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'level': '0', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (8.7412942 47.4951495)
1174,node,6987103993,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'level': '0', 'man_made': 'surveillance', 'operator': 'Migros', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (8.7401097 47.4947615)
1175,node,6987103994,"{'camera:mount': 'ceiling', 'camera:type': 'fixed', 'level': '0', 'man_made': 'surveillance', 'operator': 'Migros', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (8.7400518 47.494642)
1176,node,6987103995,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'level': '0', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (8.7401315 47.4946892)
1177,node,6987162915,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.7321024 47.4999548)
1178,node,6987162916,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.7323765 47.4996545)
1179,node,6987162917,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.7320225 47.5000855)
1180,node,6996117368,"{'camera:mount': 'wall', 'camera:type': 'dome', 'man_made': 'surveillance', 'operator': 'Migrolino', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (8.7247324 47.5012673)
1181,node,6996117369,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'operator': 'Migrolino', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (8.7247312 47.5011836)
1182,node,6996117372,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'operator': 'Migrolino', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (8.7248736 47.501265)
1183,node,6996117374,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'operator': 'Migrolino', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (8.7249199 47.5013171)
1184,node,6996117375,"{'camera:mount': 'wall', 'camera:type': 'dome', 'man_made': 'surveillance', 'operator': 'Migrolino', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (8.7246997 47.5012401)
1185,node,6996669481,"{'camera:angle': '45', 'camera:direction': '105', 'camera:mount': 'pole', 'camera:type': 'fixed', 'height': '2', 'man_made': 'surveillance', 'operator': 'Sammlung Oskar Reinhart am Römerholz', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.7324057 47.511185)
1186,node,6996677249,"{'camera:direction': '360', 'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'public'}",POINT (8.5146669 47.1746699)
1187,node,7004532163,"{'camera:mount': 'pole', 'camera:type': 'dome', 'height': '5', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.6228447 47.6933668)
1188,node,7004532164,"{'camera:angle': '15', 'camera:direction': '90', 'camera:mount': 'wall', 'camera:type': 'fixed', 'height': '4', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.6239157 47.6937997)
1189,node,7006262568,"{'camera:angle': '15', 'camera:direction': '225', 'camera:mount': 'wall', 'camera:type': 'fixed', 'height': '4', 'layer': '-2', 'man_made': 'surveillance', 'note': 'Kamera im Tunnel blickt in den Tunnel', 'operator': 'ASTRA', 'ref': 'N4 ASHS 32.0', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.6216437 47.691127)
1190,node,7010076806,"{'camera:angle': '10', 'camera:direction': '90', 'camera:mount': 'wall', 'camera:type': 'fixed', 'height': '4', 'layer': '-2', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.6152246 47.6886934)
1191,node,7010076807,"{'camera:angle': '10', 'camera:direction': '270', 'camera:mount': 'wall', 'camera:type': 'fixed', 'height': '4', 'layer': '-2', 'man_made': 'surveillance', 'ref': 'N4 ASHS 36.1', 'surveillance': 'indoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.6157632 47.6886987)
1192,node,7010076815,"{'camera:angle': '10', 'camera:direction': '230', 'camera:mount': 'wall', 'camera:type': 'fixed', 'height': '4', 'man_made': 'surveillance', 'ref': 'N4 ASHS 42.1', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.6089621 47.6910549)
1193,node,7010076816,"{'camera:angle': '10', 'camera:direction': '40', 'camera:mount': 'wall', 'camera:type': 'fixed', 'height': '4', 'man_made': 'surveillance', 'ref': 'N4 ASHS 42.1', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.6089582 47.6910583)
1194,node,7011837994,"{'camera:angle': '30', 'camera:direction': '345', 'camera:mount': 'wall', 'camera:type': 'fixed', 'height': '4', 'man_made': 'surveillance', 'operator': 'SH Power', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",POINT (8.6305148 47.6935077)
1195,node,7012591960,"{'camera:angle': '10', 'camera:direction': '170', 'camera:mount': 'pole', 'camera:type': 'fixed', 'height': '16', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.621635 47.6917937)
1196,node,7012591963,"{'camera:angle': '10', 'camera:direction': '35', 'camera:mount': 'wall', 'camera:type': 'fixed', 'height': '4', 'layer': '-2', 'man_made': 'surveillance', 'ref': 'N4 ASHS 32.1', 'surveillance': 'indoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.6209421 47.6905502)
1197,node,7016502525,"{'camera:type': 'panning', 'contact:webcam': 'https://yverdon.roundshot.com/ville/', 'man_made': 'surveillance', 'name': 'Ville', 'operator': 'Roundshot', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (6.6408422 46.7783542)
1198,node,7016819300,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'level': '1', 'man_made': 'surveillance', 'operator': 'Sonne', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (8.7298522 47.4995821)
1199,node,7021455955,"{'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.9120093 47.5712585)
1200,node,7021455956,"{'camera:mount': 'roof', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.9120487 47.5712244)
1201,node,7021482739,"{'camera:mount': 'ceiling', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.9112705 47.5711223)
1202,node,7021482740,"{'camera:mount': 'ceiling', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.9113116 47.5710867)
1203,node,7021482741,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (8.9113488 47.5712103)
1204,node,7021482746,"{'camera:mount': 'ceiling', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.9112353 47.5711528)
1205,node,7021482750,"{'camera:mount': 'ceiling', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.911503100000001 47.5709208)
1206,node,7021482752,"{'camera:mount': 'ceiling', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.9111986 47.5711846)
1207,node,7034375817,"{'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.8965738 47.5485837)
1208,node,7034375823,"{'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.8965724 47.5483402)
1209,node,7043803199,"{'camera:mount': 'ceiling', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.539454 47.3769797)
1210,node,7049265505,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'level': '0', 'man_made': 'surveillance', 'operator': 'Thai Bistro', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (8.7222914 47.5009534)
1211,node,7052346542,"{'amenity': 'atm', 'brand': 'Banque Cantonale Vaudoise', 'brand:wikidata': 'Q685533', 'cash_in': 'no', 'check_date': '2023-02-02', 'drive_through': 'no', 'man_made': 'surveillance', 'name': 'BCV', 'operator': 'Banque Cantonale Vaudoise', 'operator:wikidata': 'Q685533', 'short_name': 'BCV'}",POINT (6.6338574999999995 46.5200327)
1212,node,7052349202,"{'amenity': 'atm', 'brand': 'Banque Cantonale Vaudoise', 'brand:wikidata': 'Q685533', 'cash_in': 'no', 'check_date': '2023-02-02', 'drive_through': 'no', 'man_made': 'surveillance', 'name': 'BCV', 'operator': 'Banque Cantonale Vaudoise', 'operator:wikidata': 'Q685533', 'short_name': 'BCV'}",POINT (6.6338368 46.5200227)
1213,node,7053915722,"{'camera:angle': '30', 'camera:direction': '90', 'camera:mount': 'ceiling', 'camera:type': 'fixed', 'height': '3', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (9.312112 47.1852607)
1214,node,7053915723,"{'camera:angle': '45', 'camera:direction': '15', 'camera:mount': 'wall', 'camera:type': 'fixed', 'height': '3', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (9.3122468 47.1852857)
1215,node,7056198938,"{'camera:mount': 'wall', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (8.8975574 47.5545703)
1216,node,7056244365,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera', 'surveillance:zone': 'bank'}",POINT (8.8953577 47.5563035)
1217,node,7056244366,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera', 'surveillance:zone': 'bank'}",POINT (8.8953902 47.5562917)
1218,node,7074442090,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'level': '0', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.896123 47.5560932)
1219,node,7079772500,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'level': '-1', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (8.7235114 47.4996132)
1220,node,7079885824,"{'camera:mount': 'pole', 'camera:type': 'dome', 'height': '5', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.6368887 47.705257)
1221,node,7079885825,"{'camera:angle': '15', 'camera:direction': '225', 'camera:mount': 'wall', 'camera:type': 'fixed', 'height': '4', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.6407256 47.7102633)
1222,node,7079885826,"{'camera:angle': '10', 'camera:direction': '255', 'camera:mount': 'wall', 'camera:type': 'fixed', 'height': '4', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.643010199999999 47.7115181)
1223,node,7079885827,"{'camera:mount': 'pole', 'camera:type': 'dome', 'height': '8', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.6505063 47.714249)
1224,node,7082632282,"{'camera:angle': '15', 'camera:direction': '175', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.6219757 47.6915628)
1225,node,7082632283,"{'camera:angle': '15', 'camera:direction': '210', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.6218842 47.6915805)
1226,node,7083755219,"{'camera:angle': '15', 'camera:direction': '225', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'shop'}",POINT (8.6051418 47.6938724)
1227,node,7083755220,"{'camera:angle': '15', 'camera:direction': '135', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'shop'}",POINT (8.6050634 47.6939205)
1228,node,7083755221,"{'camera:angle': '15', 'camera:direction': '225', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'shop'}",POINT (8.6051921 47.6939026)
1229,node,7083755222,"{'camera:angle': '15', 'camera:direction': '135', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'shop'}",POINT (8.6051075 47.6939501)
1230,node,7083847645,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'shop'}",POINT (7.4208969 46.9440417)
1231,node,7090035842,"{'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'traffic', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.5093588 47.3878799)
1232,node,7095181545,"{'camera:angle': '20', 'camera:direction': '130', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",POINT (9.4391281 47.0318951)
1233,node,7095202752,"{'camera:angle': '15', 'camera:direction': '210', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera', 'surveillance:zone': 'building'}",POINT (9.4322946 47.0289173)
1234,node,7096007994,"{'camera:angle': '10', 'camera:direction': '45', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (9.4263015 47.0157422)
1235,node,7096007995,"{'camera:angle': '10', 'camera:direction': '235', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (9.4265037 47.0159297)
1236,node,7096007996,"{'camera:angle': '20', 'camera:direction': '270', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (9.4363584 46.9797872)
1237,node,7096007997,"{'camera:angle': '10', 'camera:direction': '15', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera'}",POINT (9.4204314 47.0022469)
1238,node,7096007998,"{'camera:angle': '20', 'camera:direction': '45', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (9.4363734 46.9797927)
1239,node,7096007999,"{'camera:angle': '5', 'camera:direction': '280', 'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (9.4338085 46.9790458)
1240,node,7105327567,"{'camera:type': 'fixed', 'height': '3.5', 'man_made': 'surveillance', 'surveillance': 'indoor', 'surveillance:type': 'camera', 'surveillance:zone': 'Station'}",POINT (7.5890930999999995 47.5470474)
1241,node,7107717130,"{'camera:direction': '270', 'camera:mount': 'traffic_signals', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (7.4106482 46.9513792)
1242,node,7115048725,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'layer': '-1', 'man_made': 'surveillance', 'operator': 'Migros', 'surveillance': 'indoor', 'surveillance:type': 'camera', 'surveillance:zone': 'shop'}",POINT (8.6337773 47.6988222)
1243,node,7115048726,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'layer': '-1', 'man_made': 'surveillance', 'operator': 'Migros', 'surveillance': 'indoor', 'surveillance:type': 'camera', 'surveillance:zone': 'shop'}",POINT (8.6338959 47.6987987)
1244,node,7115048727,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'man_made': 'surveillance', 'operator': 'SBB', 'surveillance': 'indoor', 'surveillance:type': 'camera', 'surveillance:zone': 'shop'}",POINT (8.6329826 47.6984464)
1245,node,7118915475,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'bank'}",POINT (8.6347831 47.6990541)
